# x1 x2 x3 x4 x5 x6 x7 x8 x9
# 23331 9
# 11 21 101 9
 4.42021359e-01  4.00000000e-02 -6.00000000e-02  8.79211229e-01 -6.44272614e-01 -6.00000000e-02  8.05311409e-02 -5.90119231e-02  1.01843237e+00
 4.48618693e-01  4.00000000e-02 -6.00000000e-02  8.83241928e-01 -6.38735689e-01 -6.00000000e-02  8.09003339e-02 -5.85048141e-02  1.01843246e+00
 4.55216027e-01  4.00000000e-02 -6.00000000e-02  8.87237760e-01 -6.33173547e-01 -6.00000000e-02  8.12662657e-02 -5.79953561e-02  1.01843245e+00
 4.61813361e-01  4.00000000e-02 -6.00000000e-02  8.91198568e-01 -6.27586406e-01 -6.00000000e-02  8.16289232e-02 -5.74835483e-02  1.01843229e+00
 4.68410694e-01  4.00000000e-02 -6.00000000e-02  8.95124194e-01 -6.21974488e-01 -6.00000000e-02  8.19884665e-02 -5.69695126e-02  1.01843226e+00
 4.75008028e-01  4.00000000e-02 -6.00000000e-02  8.99014484e-01 -6.16338012e-01 -6.00000000e-02  8.23448931e-02 -5.64532583e-02  1.01843232e+00
 4.81605362e-01  4.00000000e-02 -6.00000000e-02  9.02869273e-01 -6.10677214e-01 -6.00000000e-02  8.26981105e-02 -5.59347767e-02  1.01843240e+00
 4.88202695e-01  4.00000000e-02 -6.00000000e-02  9.06688426e-01 -6.04992301e-01 -6.00000000e-02  8.30479619e-02 -5.54140756e-02  1.01843242e+00
 4.94800029e-01  4.00000000e-02 -6.00000000e-02  9.10471782e-01 -5.99283505e-01 -6.00000000e-02  8.33943951e-02 -5.48911442e-02  1.01843229e+00
 5.01397363e-01  4.00000000e-02 -6.00000000e-02  9.14219193e-01 -5.93551052e-01 -6.00000000e-02  8.37375469e-02 -5.43660660e-02  1.01843224e+00
 5.07994696e-01  4.00000000e-02 -6.00000000e-02  9.17930517e-01 -5.87795162e-01 -6.00000000e-02  8.40774781e-02 -5.38388867e-02  1.01843233e+00
 5.14592030e-01  4.00000000e-02 -6.00000000e-02  9.21605597e-01 -5.82016072e-01 -6.00000000e-02  8.44141293e-02 -5.33095936e-02  1.01843246e+00
 5.21189364e-01  4.00000000e-02 -6.00000000e-02  9.25244296e-01 -5.76214004e-01 -6.00000000e-02  8.47474419e-02 -5.27781733e-02  1.01843251e+00
 5.27786697e-01  4.00000000e-02 -6.00000000e-02  9.28846471e-01 -5.70389183e-01 -6.00000000e-02  8.50773565e-02 -5.22446138e-02  1.01843236e+00
 5.34384031e-01  4.00000000e-02 -6.00000000e-02  9.32411971e-01 -5.64541852e-01 -6.00000000e-02  8.54039312e-02 -5.17089709e-02  1.01843217e+00
 5.40981365e-01  4.00000000e-02 -6.00000000e-02  9.35940665e-01 -5.58672227e-01 -6.00000000e-02  8.57272005e-02 -5.11713395e-02  1.01843221e+00
 5.47578699e-01  4.00000000e-02 -6.00000000e-02  9.39432409e-01 -5.52780548e-01 -6.00000000e-02  8.60470894e-02 -5.06317178e-02  1.01843235e+00
 5.54176032e-01  4.00000000e-02 -6.00000000e-02  9.42887063e-01 -5.46867052e-01 -6.00000000e-02  8.63635290e-02 -5.00901021e-02  1.01843246e+00
 5.60773367e-01  4.00000000e-02 -6.00000000e-02  9.46304497e-01 -5.40931959e-01 -6.00000000e-02  8.66764511e-02 -4.95464882e-02  1.01843240e+00
 5.67370700e-01  4.00000000e-02 -6.00000000e-02  9.49684571e-01 -5.34975515e-01 -6.00000000e-02  8.69859181e-02 -4.90009042e-02  1.01843228e+00
 5.73968034e-01  4.00000000e-02 -6.00000000e-02  9.53027154e-01 -5.28997950e-01 -6.00000000e-02  8.72920893e-02 -4.84534011e-02  1.01843234e+00
 5.80565367e-01  4.00000000e-02 -6.00000000e-02  9.56332113e-01 -5.22999498e-01 -6.00000000e-02  8.75948900e-02 -4.79039821e-02  1.01843245e+00
 5.87162701e-01  4.00000000e-02 -6.00000000e-02  9.59599315e-01 -5.16980405e-01 -6.00000000e-02  8.78942410e-02 -4.73526509e-02  1.01843247e+00
 5.93760035e-01  4.00000000e-02 -6.00000000e-02  9.62828635e-01 -5.10940901e-01 -6.00000000e-02  8.81900279e-02 -4.67994314e-02  1.01843230e+00
 6.00357368e-01  4.00000000e-02 -6.00000000e-02  9.66019945e-01 -5.04881224e-01 -6.00000000e-02  8.84822568e-02 -4.62443752e-02  1.01843212e+00
 6.06954702e-01  4.00000000e-02 -6.00000000e-02  9.69173119e-01 -4.98801615e-01 -6.00000000e-02  8.87710948e-02 -4.56875163e-02  1.01843219e+00
 6.13552036e-01  4.00000000e-02 -6.00000000e-02  9.72288031e-01 -4.92702314e-01 -6.00000000e-02  8.90564605e-02 -4.51288689e-02  1.01843236e+00
 6.20149369e-01  4.00000000e-02 -6.00000000e-02  9.75364557e-01 -4.86583565e-01 -6.00000000e-02  8.93382686e-02 -4.45684482e-02  1.01843249e+00
 6.26746704e-01  4.00000000e-02 -6.00000000e-02  9.78402580e-01 -4.80445603e-01 -6.00000000e-02  8.96164343e-02 -4.40062691e-02  1.01843242e+00
 6.33344037e-01  4.00000000e-02 -6.00000000e-02  9.81401974e-01 -4.74288679e-01 -6.00000000e-02  8.98910515e-02 -4.34423430e-02  1.01843231e+00
 6.39941371e-01  4.00000000e-02 -6.00000000e-02  9.84362631e-01 -4.68113018e-01 -6.00000000e-02  9.01622657e-02 -4.28766825e-02  1.01843238e+00
 6.46538705e-01  4.00000000e-02 -6.00000000e-02  9.87284418e-01 -4.61918892e-01 -6.00000000e-02  9.04299830e-02 -4.23093150e-02  1.01843247e+00
 6.53136038e-01  4.00000000e-02 -6.00000000e-02  9.90167233e-01 -4.55706523e-01 -6.00000000e-02  9.06941112e-02 -4.17402645e-02  1.01843244e+00
 6.59733372e-01  4.00000000e-02 -6.00000000e-02  9.93010957e-01 -4.49476167e-01 -6.00000000e-02  9.09545245e-02 -4.11695846e-02  1.01843221e+00
 6.66330707e-01  4.00000000e-02 -6.00000000e-02  9.95713256e-01 -4.43457662e-01 -6.00000000e-02  9.12019900e-02 -4.06183167e-02  1.01843208e+00
 6.59733346e-03  6.00000000e-02 -6.00000000e-02  5.55163096e-01 -9.61193693e-01 -6.00000000e-02  4.99367812e-02 -8.64591960e-02  1.01687959e+00
 1.31946673e-02  6.00000000e-02 -6.00000000e-02  5.61191456e-01 -9.57686550e-01 -6.00000000e-02  5.04790462e-02 -8.61436012e-02  1.01687956e+00
 1.97920014e-02  6.00000000e-02 -6.00000000e-02  5.67197656e-01 -9.54141602e-01 -6.00000000e-02  5.10193197e-02 -8.58247201e-02  1.01687961e+00
 2.63893344e-02  6.00000000e-02 -6.00000000e-02  5.73181469e-01 -9.50558983e-01 -6.00000000e-02  5.15575898e-02 -8.55025826e-02  1.01687977e+00
 3.29866682e-02  6.00000000e-02 -6.00000000e-02  5.79142654e-01 -9.46938839e-01 -6.00000000e-02  5.20937825e-02 -8.51769968e-02  1.01687976e+00
 3.95840025e-02  6.00000000e-02 -6.00000000e-02  5.85080974e-01 -9.43281311e-01 -6.00000000e-02  5.26278937e-02 -8.48479880e-02  1.01687963e+00
 4.61813354e-02  6.00000000e-02 -6.00000000e-02  5.90996205e-01 -9.39586539e-01 -6.00000000e-02  5.31599334e-02 -8.45156182e-02  1.01687949e+00
 5.27786697e-02  6.00000000e-02 -6.00000000e-02  5.96888092e-01 -9.35854681e-01 -6.00000000e-02  5.36899097e-02 -8.41799513e-02  1.01687948e+00
 5.93760038e-02  6.00000000e-02 -6.00000000e-02  6.02756422e-01 -9.32085873e-01 -6.00000000e-02  5.42178197e-02 -8.38410133e-02  1.01687966e+00
 6.59733373e-02  6.00000000e-02 -6.00000000e-02  6.08600949e-01 -9.28280272e-01 -6.00000000e-02  5.47435609e-02 -8.34986411e-02  1.01687974e+00
 7.25706706e-02  6.00000000e-02 -6.00000000e-02  6.14421461e-01 -9.24438017e-01 -6.00000000e-02  5.52670962e-02 -8.31529490e-02  1.01687969e+00
 7.91680047e-02  6.00000000e-02 -6.00000000e-02  6.20217708e-01 -9.20559271e-01 -6.00000000e-02  5.57884337e-02 -8.28040125e-02  1.01687959e+00
 8.57653388e-02  6.00000000e-02 -6.00000000e-02  6.25989468e-01 -9.16644186e-01 -6.00000000e-02  5.63075913e-02 -8.24518831e-02  1.01687955e+00
 9.23626722e-02  6.00000000e-02 -6.00000000e-02  6.31736524e-01 -9.12692907e-01 -6.00000000e-02  5.68245806e-02 -8.20965989e-02  1.01687967e+00
 9.89600056e-02  6.00000000e-02 -6.00000000e-02  6.37458626e-01 -9.08705606e-01 -6.00000000e-02  5.73392923e-02 -8.17380100e-02  1.01687971e+00
 1.05557339e-01  6.00000000e-02 -6.00000000e-02  6.43155580e-01 -9.04682419e-01 -6.00000000e-02  5.78517032e-02 -8.13760891e-02  1.01687964e+00
 1.12154673e-01  6.00000000e-02 -6.00000000e-02  6.48827131e-01 -9.00623524e-01 -6.00000000e-02  5.83618277e-02 -8.10108803e-02  1.01687956e+00
 1.18752007e-01  6.00000000e-02 -6.00000000e-02  6.54473074e-01 -8.96529070e-01 -6.00000000e-02  5.88696763e-02 -8.06424855e-02  1.01687954e+00
 1.25349341e-01  6.00000000e-02 -6.00000000e-02  6.60093175e-01 -8.92399226e-01 -6.00000000e-02  5.93752530e-02 -8.02710529e-02  1.01687965e+00
 1.31946675e-01  6.00000000e-02 -6.00000000e-02  6.65687214e-01 -8.88234153e-01 -6.00000000e-02  5.98784769e-02 -7.98964965e-02  1.01687975e+00
 1.38544008e-01  6.00000000e-02 -6.00000000e-02  6.71254982e-01 -8.84034008e-01 -6.00000000e-02  6.03792721e-02 -7.95187307e-02  1.01687971e+00
 1.45141342e-01  6.00000000e-02 -6.00000000e-02  6.76796247e-01 -8.79798965e-01 -6.00000000e-02  6.08776578e-02 -7.91377872e-02  1.01687962e+00
 1.51738675e-01  6.00000000e-02 -6.00000000e-02  6.82310784e-01 -8.75529195e-01 -6.00000000e-02  6.13736542e-02 -7.87536969e-02  1.01687954e+00
 1.58336009e-01  6.00000000e-02 -6.00000000e-02  6.87798400e-01 -8.71224850e-01 -6.00000000e-02  6.18672852e-02 -7.83664875e-02  1.01687955e+00
 1.64933343e-01  6.00000000e-02 -6.00000000e-02  6.93258842e-01 -8.66886126e-01 -6.00000000e-02  6.23585289e-02 -7.79762039e-02  1.01687968e+00
 1.71530677e-01  6.00000000e-02 -6.00000000e-02  6.98691943e-01 -8.62513159e-01 -6.00000000e-02  6.28472429e-02 -7.75828529e-02  1.01687972e+00
 1.78128010e-01  6.00000000e-02 -6.00000000e-02  7.04097437e-01 -8.58106157e-01 -6.00000000e-02  6.33334258e-02 -7.71864489e-02  1.01687967e+00
 1.84725344e-01  6.00000000e-02 -6.00000000e-02  7.09475141e-01 -8.53665275e-01 -6.00000000e-02  6.38171013e-02 -7.67870088e-02  1.01687960e+00
 1.91322678e-01  6.00000000e-02 -6.00000000e-02  7.14824848e-01 -8.49190683e-01 -6.00000000e-02  6.42982917e-02 -7.63845500e-02  1.01687957e+00
 1.97920012e-01  6.00000000e-02 -6.00000000e-02  7.20146321e-01 -8.44682576e-01 -6.00000000e-02  6.47770169e-02 -7.59790913e-02  1.01687963e+00
 2.04517346e-01  6.00000000e-02 -6.00000000e-02  7.25439364e-01 -8.40141123e-01 -6.00000000e-02  6.52531757e-02 -7.55705608e-02  1.01687969e+00
 2.11114679e-01  6.00000000e-02 -6.00000000e-02  7.30703774e-01 -8.35566498e-01 -6.00000000e-02  6.57266846e-02 -7.51589944e-02  1.01687967e+00
 2.17712013e-01  6.00000000e-02 -6.00000000e-02  7.35939339e-01 -8.30958884e-01 -6.00000000e-02  6.61975724e-02 -7.47445157e-02  1.01687962e+00
 2.24309346e-01  6.00000000e-02 -6.00000000e-02  7.41145840e-01 -8.26318475e-01 -6.00000000e-02  6.66658575e-02 -7.43271323e-02  1.01687959e+00
 2.30906680e-01  6.00000000e-02 -6.00000000e-02  7.46323097e-01 -8.21645431e-01 -6.00000000e-02  6.71315613e-02 -7.39068481e-02  1.01687960e+00
 2.37504014e-01  6.00000000e-02 -6.00000000e-02  7.51470877e-01 -8.16939960e-01 -6.00000000e-02  6.75946909e-02 -7.34836651e-02  1.01687968e+00
 2.44101348e-01  6.00000000e-02 -6.00000000e-02  7.56588994e-01 -8.12202235e-01 -6.00000000e-02  6.80550953e-02 -7.30574980e-02  1.01687970e+00
 2.50698681e-01  6.00000000e-02 -6.00000000e-02  7.61677239e-01 -8.07432450e-01 -6.00000000e-02  6.85127322e-02 -7.26283519e-02  1.01687964e+00
 2.57296015e-01  6.00000000e-02 -6.00000000e-02  7.66735424e-01 -8.02630779e-01 -6.00000000e-02  6.89676551e-02 -7.21963976e-02  1.01687959e+00
 2.63893349e-01  6.00000000e-02 -6.00000000e-02  7.71763330e-01 -7.97797431e-01 -6.00000000e-02  6.94198814e-02 -7.17616573e-02  1.01687958e+00
 2.70490682e-01  6.00000000e-02 -6.00000000e-02  7.76760777e-01 -7.92932579e-01 -6.00000000e-02  6.98694265e-02 -7.13241247e-02  1.01687961e+00
 2.77088016e-01  6.00000000e-02 -6.00000000e-02  7.81727555e-01 -7.88036427e-01 -6.00000000e-02  7.03162881e-02 -7.08837898e-02  1.01687969e+00
 2.83685349e-01  6.00000000e-02 -6.00000000e-02  7.86663470e-01 -7.83109165e-01 -6.00000000e-02  7.07603027e-02 -7.04405832e-02  1.01687970e+00
 2.90282683e-01  6.00000000e-02 -6.00000000e-02  7.91568328e-01 -7.78150989e-01 -6.00000000e-02  7.12014316e-02 -6.99944977e-02  1.01687963e+00
 2.96880017e-01  6.00000000e-02 -6.00000000e-02  7.96441933e-01 -7.73162095e-01 -6.00000000e-02  7.16397441e-02 -6.95457000e-02  1.01687958e+00
 3.03477351e-01  6.00000000e-02 -6.00000000e-02  8.01284109e-01 -7.68142667e-01 -6.00000000e-02  7.20752645e-02 -6.90942230e-02  1.01687958e+00
 3.10074685e-01  6.00000000e-02 -6.00000000e-02  8.06094640e-01 -7.63092924e-01 -6.00000000e-02  7.25079959e-02 -6.86400552e-02  1.01687962e+00
 3.16672018e-01  6.00000000e-02 -6.00000000e-02  8.10873354e-01 -7.58013048e-01 -6.00000000e-02  7.29379404e-02 -6.81831802e-02  1.01687969e+00
 3.23269353e-01  6.00000000e-02 -6.00000000e-02  8.15620049e-01 -7.52903256e-01 -6.00000000e-02  7.33649488e-02 -6.77235522e-02  1.01687970e+00
 3.29866686e-01  6.00000000e-02 -6.00000000e-02  8.20334545e-01 -7.47763741e-01 -6.00000000e-02  7.37889542e-02 -6.72611639e-02  1.01687961e+00
 3.36464019e-01  6.00000000e-02 -6.00000000e-02  8.25016669e-01 -7.42594691e-01 -6.00000000e-02  7.42100474e-02 -6.67961778e-02  1.01687958e+00
 3.43061354e-01  6.00000000e-02 -6.00000000e-02  8.29666210e-01 -7.37396337e-01 -6.00000000e-02  7.46282415e-02 -6.63286156e-02  1.01687961e+00
 3.49658687e-01  6.00000000e-02 -6.00000000e-02  8.34282997e-01 -7.32168872e-01 -6.00000000e-02  7.50435317e-02 -6.58584569e-02  1.01687965e+00
 3.56256021e-01  6.00000000e-02 -6.00000000e-02  8.38866849e-01 -7.26912503e-01 -6.00000000e-02  7.54559118e-02 -6.53856825e-02  1.01687969e+00
 3.62853355e-01  6.00000000e-02 -6.00000000e-02  8.43417594e-01 -7.21627426e-01 -6.00000000e-02  7.58653138e-02 -6.49102666e-02  1.01687966e+00
 3.69450688e-01  6.00000000e-02 -6.00000000e-02  8.47935031e-01 -7.16313870e-01 -6.00000000e-02  7.62716154e-02 -6.44322364e-02  1.01687957e+00
 3.76048022e-01  6.00000000e-02 -6.00000000e-02  8.52418998e-01 -7.10972032e-01 -6.00000000e-02  7.66749133e-02 -6.39517372e-02  1.01687959e+00
 3.82645356e-01  6.00000000e-02 -6.00000000e-02  8.56869310e-01 -7.05602128e-01 -6.00000000e-02  7.70751981e-02 -6.34687581e-02  1.01687965e+00
 3.89242689e-01  6.00000000e-02 -6.00000000e-02  8.61285797e-01 -7.00204366e-01 -6.00000000e-02  7.74724524e-02 -6.29832770e-02  1.01687971e+00
 3.95840023e-01  6.00000000e-02 -6.00000000e-02  8.65668280e-01 -6.94778962e-01 -6.00000000e-02  7.78666573e-02 -6.24952728e-02  1.01687970e+00
 4.02437356e-01  6.00000000e-02 -6.00000000e-02  8.70016587e-01 -6.89326132e-01 -6.00000000e-02  7.82577951e-02 -6.20047261e-02  1.01687959e+00
 4.09034690e-01  6.00000000e-02 -6.00000000e-02  8.74330551e-01 -6.83846084e-01 -6.00000000e-02  7.86458698e-02 -6.15117525e-02  1.01687953e+00
 4.15632024e-01  6.00000000e-02 -6.00000000e-02  8.78609993e-01 -6.78339044e-01 -6.00000000e-02  7.90308341e-02 -6.10164189e-02  1.01687959e+00
 4.22229358e-01  6.00000000e-02 -6.00000000e-02  8.82854755e-01 -6.72805217e-01 -6.00000000e-02  7.94126597e-02 -6.05187023e-02  1.01687969e+00
 4.28826692e-01  6.00000000e-02 -6.00000000e-02  8.87064661e-01 -6.67244832e-01 -6.00000000e-02  7.97913158e-02 -6.00185825e-02  1.01687975e+00
 4.35424025e-01  6.00000000e-02 -6.00000000e-02  8.91239544e-01 -6.61658109e-01 -6.00000000e-02  8.01667716e-02 -5.95160389e-02  1.01687969e+00
 4.42021359e-01  6.00000000e-02 -6.00000000e-02  8.95379251e-01 -6.56045254e-01 -6.00000000e-02  8.05390564e-02 -5.90111003e-02  1.01687955e+00
 4.48618693e-01  6.00000000e-02 -6.00000000e-02  8.99483599e-01 -6.50406513e-01 -6.00000000e-02  8.09083045e-02 -5.85038891e-02  1.01687955e+00
 4.55216027e-01  6.00000000e-02 -6.00000000e-02  9.03552439e-01 -6.44742094e-01 -6.00000000e-02  8.12744229e-02 -5.79943998e-02  1.01687961e+00
 4.61813361e-01  6.00000000e-02 -6.00000000e-02  9.07585612e-01 -6.39052217e-01 -6.00000000e-02  8.16372659e-02 -5.74826297e-02  1.01687969e+00
 4.68410694e-01  6.00000000e-02 -6.00000000e-02  9.11582956e-01 -6.33337109e-01 -6.00000000e-02  8.19967901e-02 -5.69685617e-02  1.01687970e+00
 4.75008028e-01  6.00000000e-02 -6.00000000e-02  9.15544315e-01 -6.27596993e-01 -6.00000000e-02  8.23529776e-02 -5.64521941e-02  1.01687957e+00
 4.81605362e-01  6.00000000e-02 -6.00000000e-02  9.19469518e-01 -6.21832117e-01 -6.00000000e-02  8.27059890e-02 -5.59336424e-02  1.01687957e+00
 4.88202695e-01  6.00000000e-02 -6.00000000e-02  9.23358431e-01 -6.16042681e-01 -6.00000000e-02  8.30558228e-02 -5.54129152e-02  1.01687966e+00
 4.94800029e-01  6.00000000e-02 -6.00000000e-02  9.27210890e-01 -6.10228927e-01 -6.00000000e-02  8.34024260e-02 -5.48899957e-02  1.01687974e+00
 5.01397363e-01  6.00000000e-02 -6.00000000e-02  9.31026742e-01 -6.04391085e-01 -6.00000000e-02  8.37457409e-02 -5.43648691e-02  1.01687969e+00
 5.07994696e-01  6.00000000e-02 -6.00000000e-02  9.34805844e-01 -5.98529374e-01 -6.00000000e-02  8.40856258e-02 -5.38375542e-02  1.01687951e+00
 5.14592030e-01  6.00000000e-02 -6.00000000e-02  9.38548035e-01 -5.92644044e-01 -6.00000000e-02  8.44222027e-02 -5.33081518e-02  1.01687947e+00
 5.21189364e-01  6.00000000e-02 -6.00000000e-02  9.42253176e-01 -5.86735315e-01 -6.00000000e-02  8.47554992e-02 -5.27766900e-02  1.01687959e+00
 5.27786697e-01  6.00000000e-02 -6.00000000e-02  9.45921124e-01 -5.80803414e-01 -6.00000000e-02  8.50854533e-02 -5.22431577e-02  1.01687973e+00
 5.34384031e-01  6.00000000e-02 -6.00000000e-02  9.49551720e-01 -5.74848597e-01 -6.00000000e-02  8.54120010e-02 -5.17075477e-02  1.01687979e+00
 5.40981365e-01  6.00000000e-02 -6.00000000e-02  9.53144835e-01 -5.68871077e-01 -6.00000000e-02  8.57350871e-02 -5.11698516e-02  1.01687965e+00
 5.47578699e-01  6.00000000e-02 -6.00000000e-02  9.56700320e-01 -5.62871100e-01 -6.00000000e-02  8.60548715e-02 -5.06301336e-02  1.01687956e+00
 5.54176032e-01  6.00000000e-02 -6.00000000e-02  9.60218033e-01 -5.56848909e-01 -6.00000000e-02  8.63713957e-02 -5.00884236e-02  1.01687958e+00
 5.60773367e-01  6.00000000e-02 -6.00000000e-02  9.63697843e-01 -5.50804726e-01 -6.00000000e-02  8.66845252e-02 -4.95447442e-02  1.01687963e+00
 5.67370700e-01  6.00000000e-02 -6.00000000e-02  9.67139605e-01 -5.44738803e-01 -6.00000000e-02  8.69941386e-02 -4.89991181e-02  1.01687965e+00
 5.73968034e-01  6.00000000e-02 -6.00000000e-02  9.70543188e-01 -5.38651371e-01 -6.00000000e-02  8.73001741e-02 -4.84515465e-02  1.01687952e+00
 5.80565367e-01  6.00000000e-02 -6.00000000e-02  9.73908456e-01 -5.32542672e-01 -6.00000000e-02  8.76028094e-02 -4.79020760e-02  1.01687951e+00
 5.87162701e-01  6.00000000e-02 -6.00000000e-02  9.77235271e-01 -5.26412958e-01 -6.00000000e-02  8.79020767e-02 -4.73507325e-02  1.01687965e+00
 5.93760035e-01  6.00000000e-02 -6.00000000e-02  9.80523509e-01 -5.20262458e-01 -6.00000000e-02  8.81978958e-02 -4.67975212e-02  1.01687980e+00
 6.00357368e-01  6.00000000e-02 -6.00000000e-02  9.83773039e-01 -5.14091418e-01 -6.00000000e-02  8.84901856e-02 -4.62424497e-02  1.01687982e+00
 6.06954702e-01  6.00000000e-02 -6.00000000e-02  9.86983731e-01 -5.07900081e-01 -6.00000000e-02  8.87788885e-02 -4.56855276e-02  1.01687962e+00
 6.13552036e-01  6.00000000e-02 -6.00000000e-02  9.90155459e-01 -5.01688693e-01 -6.00000000e-02  8.90642079e-02 -4.51267803e-02  1.01687950e+00
 6.20149369e-01  6.00000000e-02 -6.00000000e-02  9.93288095e-01 -4.95457504e-01 -6.00000000e-02  8.93460969e-02 -4.45662558e-02  1.01687952e+00
 6.26746704e-01  6.00000000e-02 -6.00000000e-02  9.96381520e-01 -4.89206751e-01 -6.00000000e-02  8.96244323e-02 -4.40039936e-02  1.01687961e+00
 6.33344037e-01  6.00000000e-02 -6.00000000e-02  9.99435606e-01 -4.82936691e-01 -6.00000000e-02  8.98991272e-02 -4.34400134e-02  1.01687961e+00
 6.39941371e-01  6.00000000e-02 -6.00000000e-02  1.00245025e+00 -4.76647547e-01 -6.00000000e-02  9.01701556e-02 -4.28743286e-02  1.01687948e+00
 6.46538705e-01  6.00000000e-02 -6.00000000e-02  1.00542530e+00 -4.70339609e-01 -6.00000000e-02  9.04377361e-02 -4.23069448e-02  1.01687955e+00
 6.53136038e-01  6.00000000e-02 -6.00000000e-02  1.00836066e+00 -4.64013092e-01 -6.00000000e-02  9.07018209e-02 -4.17378843e-02  1.01687972e+00
 6.59733372e-01  6.00000000e-02 -6.00000000e-02  1.01125622e+00 -4.57668260e-01 -6.00000000e-02  9.09623156e-02 -4.11671773e-02  1.01687985e+00
 6.66330707e-01  6.00000000e-02 -6.00000000e-02  1.01395852e+00 -4.51649755e-01 -6.00000000e-02  9.12053412e-02 -4.06258305e-02  1.01687980e+00
 6.59733346e-03  8.00000000e-02 -6.00000000e-02  5.65217461e-01 -9.78482699e-01 -6.00000000e-02  4.99442192e-02 -8.64614221e-02  1.01543295e+00
 1.31946673e-02  8.00000000e-02 -6.00000000e-02  5.71354252e-01 -9.74912042e-01 -6.00000000e-02  5.04864924e-02 -8.61460359e-02  1.01543304e+00
 1.97920014e-02  8.00000000e-02 -6.00000000e-02  5.77468481e-01 -9.71302900e-01 -6.00000000e-02  5.10267555e-02 -8.58271995e-02  1.01543306e+00
 2.63893344e-02  8.00000000e-02 -6.00000000e-02  5.83559918e-01 -9.67655410e-01 -6.00000000e-02  5.15649861e-02 -8.55048727e-02  1.01543295e+00
 3.29866682e-02  8.00000000e-02 -6.00000000e-02  5.89628317e-01 -9.63969718e-01 -6.00000000e-02  5.21011893e-02 -8.51791214e-02  1.01543285e+00
 3.95840025e-02  8.00000000e-02 -6.00000000e-02  5.95673437e-01 -9.60245972e-01 -6.00000000e-02  5.26353714e-02 -8.48500116e-02  1.01543288e+00
 4.61813354e-02  8.00000000e-02 -6.00000000e-02  6.01695053e-01 -9.56484310e-01 -6.00000000e-02  5.31675167e-02 -8.45176510e-02  1.01543308e+00
 5.27786697e-02  8.00000000e-02 -6.00000000e-02  6.07692898e-01 -9.52684897e-01 -6.00000000e-02  5.36975173e-02 -8.41819500e-02  1.01543316e+00
 5.93760038e-02  8.00000000e-02 -6.00000000e-02  6.13666762e-01 -9.48847868e-01 -6.00000000e-02  5.42253542e-02 -8.38428821e-02  1.01543307e+00
 6.59733373e-02  8.00000000e-02 -6.00000000e-02  6.19616390e-01 -9.44973386e-01 -6.00000000e-02  5.47510393e-02 -8.35005049e-02  1.01543294e+00
 7.25706706e-02  8.00000000e-02 -6.00000000e-02  6.25541572e-01 -9.41061588e-01 -6.00000000e-02  5.52745891e-02 -8.31548728e-02  1.01543287e+00
 7.91680047e-02  8.00000000e-02 -6.00000000e-02  6.31442048e-01 -9.37112646e-01 -6.00000000e-02  5.57960122e-02 -8.28060346e-02  1.01543297e+00
 8.57653388e-02  8.00000000e-02 -6.00000000e-02  6.37317592e-01 -9.33126710e-01 -6.00000000e-02  5.63152138e-02 -8.24538446e-02  1.01543304e+00
 9.23626722e-02  8.00000000e-02 -6.00000000e-02  6.43167989e-01 -9.29103928e-01 -6.00000000e-02  5.68321627e-02 -8.20982707e-02  1.01543303e+00
 9.89600056e-02  8.00000000e-02 -6.00000000e-02  6.48992974e-01 -9.25044480e-01 -6.00000000e-02  5.73468493e-02 -8.17394659e-02  1.01543298e+00
 1.05557339e-01  8.00000000e-02 -6.00000000e-02  6.54792363e-01 -9.20948496e-01 -6.00000000e-02  5.78592872e-02 -8.13775198e-02  1.01543295e+00
 1.12154673e-01  8.00000000e-02 -6.00000000e-02  6.60565886e-01 -9.16816166e-01 -6.00000000e-02  5.83694936e-02 -8.10124780e-02  1.01543303e+00
 1.18752007e-01  8.00000000e-02 -6.00000000e-02  6.66313338e-01 -9.12647635e-01 -6.00000000e-02  5.88773807e-02 -8.06442320e-02  1.01543309e+00
 1.25349341e-01  8.00000000e-02 -6.00000000e-02  6.72034480e-01 -9.08443079e-01 -6.00000000e-02  5.93828890e-02 -8.02727167e-02  1.01543303e+00
 1.31946675e-01  8.00000000e-02 -6.00000000e-02  6.77729088e-01 -9.04202662e-01 -6.00000000e-02  5.98860380e-02 -7.98979676e-02  1.01543294e+00
 1.38544008e-01  8.00000000e-02 -6.00000000e-02  6.83396952e-01 -8.99926540e-01 -6.00000000e-02  6.03868489e-02 -7.95200186e-02  1.01543290e+00
 1.45141342e-01  8.00000000e-02 -6.00000000e-02  6.89037834e-01 -8.95614892e-01 -6.00000000e-02  6.08853330e-02 -7.91389987e-02  1.01543298e+00
 1.51738675e-01  8.00000000e-02 -6.00000000e-02  6.94651500e-01 -8.91267896e-01 -6.00000000e-02  6.13814336e-02 -7.87549530e-02  1.01543309e+00
 1.58336009e-01  8.00000000e-02 -6.00000000e-02  7.00237764e-01 -8.86885700e-01 -6.00000000e-02  6.18750404e-02 -7.83677670e-02  1.01543308e+00
 1.64933343e-01  8.00000000e-02 -6.00000000e-02  7.05796355e-01 -8.82468512e-01 -6.00000000e-02  6.23661669e-02 -7.79774654e-02  1.01543301e+00
 1.71530677e-01  8.00000000e-02 -6.00000000e-02  7.11327120e-01 -8.78016458e-01 -6.00000000e-02  6.28548400e-02 -7.75840674e-02  1.01543294e+00
